name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam, Noord-Holland, Nederland",2009-06-09,18.1,12.2,14.9,18.1,12.2,14.9,11,78.1,5.078,100,12.5,rain,0,0,55.8,34.3,208.4,,90.5,25.9,,,,,2009-06-09T05:19:17,2009-06-09T22:00:23,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-10,17.3,12.1,14.1,17.3,12.1,14.1,10.6,80.2,3.792,100,12.5,rain,0,0,38.1,24.5,258.5,,95.4,23.8,,,,,2009-06-10T05:18:53,2009-06-10T22:01:09,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-11,15.3,11.1,13.2,15.3,11.1,13.2,10.3,83.6,13.79,100,12.5,rain,0,0,40.9,27,315.2,1005.1,89.6,25.2,,,,,2009-06-11T05:18:33,2009-06-11T22:01:52,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-12,16.6,9.2,13.1,16.6,7.7,12.8,7.9,71.8,0.022,100,4.17,rain,0,0,41.7,24.5,292.6,1020,19.8,35.9,,,,,2009-06-12T05:18:15,2009-06-12T22:02:32,0.65,Rain,Clear conditions throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-13,21.1,5.7,14.3,21.1,5.7,14.3,8.4,70.9,0,0,0,,0,0,32.4,13.1,199.6,1021.5,33.8,28.8,,,,,2009-06-13T05:18:00,2009-06-13T22:03:09,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-14,19.9,13.2,16.9,19.9,13.2,16.9,12.8,76.9,0.894,100,8.33,rain,0,0,31.5,20.1,237.3,,69.7,26.6,,,,,2009-06-14T05:17:49,2009-06-14T22:03:43,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-15,18.9,12.5,15.8,18.9,12.5,15.8,11.1,75.5,0,0,0,,0,0,21.9,10.5,20.1,,70.7,18.2,,,,,2009-06-15T05:17:41,2009-06-15T22:04:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-16,17.9,11,14.5,17.9,11,14.5,11,80,6.913,100,12.5,rain,0,0,39.5,17.7,35.2,,78.5,21.7,,,,,2009-06-16T05:17:36,2009-06-16T22:04:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-17,22.5,9.3,16.5,22.5,8.5,16.4,10.3,69,0,0,0,,0,0,37.7,20.6,171.2,,35.9,31.7,,,,,2009-06-17T05:17:35,2009-06-17T22:05:09,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-18,18.9,14.5,16.8,18.9,14.5,16.8,10.6,67.6,0.233,100,8.33,rain,0,0,52.6,29,259.8,1014.9,79.4,35,,,,,2009-06-18T05:17:36,2009-06-18T22:05:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-19,16.7,13.5,15.3,16.7,13.5,15.3,9.6,69.2,0.561,100,4.17,rain,0,0,52.4,34.3,266.2,,70.7,28.2,,,,,2009-06-19T05:17:41,2009-06-19T22:05:50,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-20,16.6,13.1,14.6,16.6,13.1,14.6,9.2,70.1,0.326,100,12.5,rain,0,0,42.6,27,287.3,,83.2,31.9,,,,,2009-06-20T05:17:49,2009-06-20T22:06:06,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-21,17.1,10.9,13.8,17.1,10.9,13.8,8.6,71.6,0.152,100,8.33,rain,0,0,41.7,23.4,340.8,,73.6,38.3,,,,,2009-06-21T05:18:00,2009-06-21T22:06:19,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-22,17.8,8.4,13.8,17.8,7.5,13.6,8.2,70.6,0.062,100,8.33,rain,0,0,30.8,20.1,359.1,,40.7,37.4,,,,,2009-06-22T05:18:15,2009-06-22T22:06:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-23,21.1,8.9,15.9,21.1,8,15.8,9.6,68.9,0,0,0,,0,0,39.8,25.2,31.3,1027.1,7.8,32.9,,,,,2009-06-23T05:18:32,2009-06-23T22:06:34,0.02,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-24,22.3,12.6,17.4,22.3,12.6,17.4,12.3,72.6,0.041,100,4.17,rain,0,0,46.3,31.1,37.7,,7.3,25.3,,,,,2009-06-24T05:18:53,2009-06-24T22:06:37,0.05,Rain,Clear conditions throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-25,25.4,14.8,20,25.4,14.8,20,13.3,65.9,0,0,0,,0,0,41.6,24.4,57.8,1018,9.3,35.5,,,,,2009-06-25T05:19:16,2009-06-25T22:06:37,0.09,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-26,24.2,14.9,19.9,24.2,14.9,19.9,15.6,76.8,0.503,100,4.17,rain,0,0,37.3,21.9,66.4,,50.4,21.8,,,,,2009-06-26T05:19:43,2009-06-26T22:06:34,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-27,24.1,17.3,19.8,24.1,17.3,19.8,17.3,85.8,7.958,100,8.33,rain,0,0,34.2,13.3,69.2,1014.6,82.6,7.7,,,,,2009-06-27T05:20:12,2009-06-27T22:06:27,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-28,22.9,16.1,19.1,22.9,16.1,19.1,17.2,89.3,0.14,100,8.33,rain,0,0,23.4,14.5,326.8,1015.4,90.2,5,,,,,2009-06-28T05:20:45,2009-06-28T22:06:17,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-29,24.6,15.9,19.5,24.6,15.9,19.5,16.5,83.9,0,0,0,,0,0,30.4,20.1,314.3,1018,56.7,8.3,,,,,2009-06-29T05:21:20,2009-06-29T22:06:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-06-30,24,14.4,19.3,24,14.4,19.3,15.8,81.2,0,0,0,,0,0,30.6,16.3,9.1,,24.1,11.6,,,,,2009-06-30T05:21:58,2009-06-30T22:05:47,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-01,25.2,16,20.4,25.2,16,20.4,15.9,76.8,0,0,0,,0,0,36.3,17.9,31.5,,38.4,19.8,,,,,2009-07-01T05:22:39,2009-07-01T22:05:28,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-02,28.3,17.3,22.9,28.9,17.3,23.1,16.9,70,0,0,0,,0,0,36.3,19.8,51.3,,4.4,29.4,,,,,2009-07-02T05:23:23,2009-07-02T22:05:05,0.33,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-03,27.9,18.2,21.5,29.6,18.2,21.7,16.6,74,4.741,100,8.33,rain,0,0,43.7,26.6,229.5,,36.7,24.5,,,,,2009-07-03T05:24:09,2009-07-03T22:04:39,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-04,23.4,15.9,20,23.4,15.9,20,14.1,70.6,0,0,0,,0,0,37,17.2,290.1,,17.8,30.1,,,,,2009-07-04T05:24:58,2009-07-04T22:04:09,0.4,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-05,25.6,14.6,20.1,25.6,14.6,20.1,14.5,72,1.977,100,4.17,rain,0,0,34.8,17.8,217.9,,49.2,25.9,,,,,2009-07-05T05:25:49,2009-07-05T22:03:37,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-06,21.6,15.2,18.5,21.6,15.2,18.5,12.7,69.9,0.355,100,8.33,rain,0,0,50.4,29.1,238.6,,51,32.2,,,,,2009-07-06T05:26:43,2009-07-06T22:03:01,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-07,19.7,14,16.7,19.7,14,16.7,12.9,78.7,13.911,100,16.67,rain,0,0,52,27.8,218.8,1004.1,84.3,26.7,,,,,2009-07-07T05:27:39,2009-07-07T22:02:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-08,17.8,14.4,15.8,17.8,14.4,15.8,12.6,81.3,6.285,100,16.67,rain,0,0,59.4,37.8,282.1,,87.4,20.3,,,,,2009-07-08T05:28:38,2009-07-08T22:01:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-09,17.7,13.4,15.5,17.7,13.4,15.5,9.6,68.1,0.588,100,8.33,rain,0,0,43.2,27.9,282.3,1012.2,80.3,33,,,,,2009-07-09T05:29:39,2009-07-09T22:00:56,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-10,16.7,13,14.8,16.7,13,14.8,10.4,75.6,2.712,100,8.33,rain,0,0,57.4,37.5,281.3,1012.3,98.6,26.6,,,,,2009-07-10T05:30:42,2009-07-10T22:00:08,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-11,19,12.7,16.2,19,12.7,16.2,11.1,72.5,0.16,100,8.33,rain,0,0,38.8,29.6,262.5,1013.4,76.5,27,,,,,2009-07-11T05:31:47,2009-07-11T21:59:18,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-12,19.9,15.2,17.2,19.9,15.2,17.2,14.8,86.5,6.511,100,12.5,rain,0,0,42.2,27,206.5,1008.5,88,14.7,,,,,2009-07-12T05:32:55,2009-07-12T21:58:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-13,22,13.6,18.2,22,13.6,18.2,13.1,73.4,0,0,0,,0,0,36.2,23.7,222.5,1010.1,53.8,27.6,,,,,2009-07-13T05:34:04,2009-07-13T21:57:28,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-14,23,15.8,19.3,23,15.8,19.3,13.9,71.6,0.449,100,8.33,rain,0,0,27.6,13.2,236,1009.8,79.2,34.6,,,,,2009-07-14T05:35:15,2009-07-14T21:56:29,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-15,22,15,19.1,22,15,19.1,13.9,72.7,1.132,100,8.33,rain,0,0,52.4,33.2,221.4,1014,46.4,22.9,,,,,2009-07-15T05:36:28,2009-07-15T21:55:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-16,24.1,14.2,19.4,24.1,14.2,19.4,13.5,70.4,0,0,0,,0,0,42,16.9,201.9,1018.8,31.8,27.2,,,,,2009-07-16T05:37:43,2009-07-16T21:54:22,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-17,21.3,16.7,19.4,21.3,16.7,19.4,13.8,71.2,5.301,100,8.33,rain,0,0,47.8,32.1,186.3,1007.4,77.1,30.2,,,,,2009-07-17T05:38:59,2009-07-17T21:53:14,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-18,18.9,14.7,16.4,18.9,14.7,16.4,12.7,79.5,3.016,100,12.5,rain,0,0,58,39.2,233.1,1006.7,79.2,26.5,,,,,2009-07-18T05:40:17,2009-07-18T21:52:04,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-19,19.3,14.3,17,19.3,14.3,17,12.4,75.3,2.851,100,12.5,rain,0,0,61.9,36.9,231.4,1010.5,74.9,24.2,,,,,2009-07-19T05:41:37,2009-07-19T21:50:52,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-20,19.7,14.9,17.3,19.7,14.9,17.3,11.7,70.3,2.203,100,12.5,rain,0,0,53.3,32.1,244.6,1013.1,70,32.7,,,,,2009-07-20T05:42:57,2009-07-20T21:49:37,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-21,25.7,13,18.9,25.7,13,18.9,13.9,73.9,2.591,100,4.17,rain,0,0,45.7,23,155.2,1010.1,74.6,30.6,,,,,2009-07-21T05:44:20,2009-07-21T21:48:19,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-22,22.4,16.5,19.5,22.4,16.5,19.5,15.3,77.9,3.048,100,4.17,rain,0,0,43.5,30.1,241.3,1004.3,83.8,26.4,,,,,2009-07-22T05:45:44,2009-07-22T21:46:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-23,20.4,15.4,17.4,20.4,15.4,17.4,14,81.4,7.569,100,12.5,rain,0,0,34.4,23.6,228.2,1003.4,79.9,22.3,,,,,2009-07-23T05:47:09,2009-07-23T21:45:37,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-24,19.1,15,16.6,19.1,15,16.6,13.1,79.9,7.719,100,8.33,rain,0,0,54.2,32.7,232.2,1009.7,76.5,26.9,,,,,2009-07-24T05:48:35,2009-07-24T21:44:12,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-25,19.4,14.7,17.1,19.4,14.7,17.1,12.4,74.5,0.206,100,12.5,rain,0,0,42.4,29.9,269.7,1018.4,48.5,35,,,,,2009-07-25T05:50:02,2009-07-25T21:42:46,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-26,22.9,13.2,18.3,22.9,13.2,18.3,12.5,71.1,0,0,0,,0,0,36.5,23,200.8,1019.2,51,31.1,,,,,2009-07-26T05:51:30,2009-07-26T21:41:16,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-27,23.1,15.4,18.2,23.1,15.4,18.2,13.5,74.6,0.102,100,4.17,rain,0,0,46.3,28.2,237.5,1011.3,82.6,35.2,,,,,2009-07-27T05:53:00,2009-07-27T21:39:45,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-28,21.1,14,17.8,21.1,14,17.8,12.2,71.3,0,0,0,,0,0,38.3,23.5,237.1,1017.6,57.1,27.5,,,,,2009-07-28T05:54:30,2009-07-28T21:38:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-29,24.1,15.3,19.1,24.1,15.3,19.1,13.1,69.5,0.021,100,4.17,rain,0,0,33.5,19,168.7,1014.7,87.2,33.1,,,,,2009-07-29T05:56:01,2009-07-29T21:36:37,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-30,19.6,12.8,16.6,19.6,12.8,16.6,11.8,74,3.573,100,12.5,rain,0,0,60.1,39.5,246.6,1015.2,73.2,33.1,,,,,2009-07-30T05:57:33,2009-07-30T21:34:59,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-07-31,20.9,11.3,16.3,20.9,11.3,16.3,10.2,68.9,0.187,100,4.17,rain,0,0,27.2,15.8,175.7,1021.7,44.9,34.4,,,,,2009-07-31T05:59:05,2009-07-31T21:33:20,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-01,25.2,13.5,19.5,25.2,13.5,19.5,11.6,61.8,0,0,0,,0,0,33.7,19.5,137.9,1012.5,71,33.2,,,,,2009-08-01T06:00:39,2009-08-01T21:31:39,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-02,20.3,14.3,17.7,20.3,14.3,17.7,13.8,78.8,2.444,100,8.33,rain,0,0,35.5,26.3,278.9,1009.5,88.6,27.4,,,,,2009-08-02T06:02:13,2009-08-02T21:29:56,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-03,21.2,11.6,16.6,21.2,11.6,16.6,11.8,74.9,0.308,100,4.17,rain,0,0,27.7,19.4,233.4,1015.9,58.9,24.4,,,,,2009-08-03T06:03:48,2009-08-03T21:28:11,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-04,24.5,10.6,18.6,24.5,10.6,18.6,11.7,67.8,0,0,0,,0,0,44.6,19.1,162.5,1019.2,38.6,26.3,,,,,2009-08-04T06:05:23,2009-08-04T21:26:25,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-05,26.7,16,21.6,26.6,16,21.6,12.5,57.7,0,0,0,,0,0,24.3,14.1,121.2,1019.8,54.8,32.3,,,,,2009-08-05T06:06:59,2009-08-05T21:24:37,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-06,29,16.7,23.1,28.6,16.7,23,14.3,59.9,0,0,0,,0,0,28.3,19.9,98.7,1018.3,45.3,27.9,,,,,2009-08-06T06:08:35,2009-08-06T21:22:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-07,25.9,18.2,21.4,25.9,18.2,21.4,16.3,73.1,0,0,0,,0,0,33.8,23,315,1016.3,58,18.5,,,,,2009-08-07T06:10:11,2009-08-07T21:20:55,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-08,21.2,15.6,18.8,21.2,15.6,18.8,14.1,74.6,0,0,0,,0,0,32.6,17.7,334.7,1019.7,85.2,29,,,,,2009-08-08T06:11:48,2009-08-08T21:19:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-09,20.2,12,16.9,20.2,12,16.9,13.3,79.8,0,0,0,,0,0,24.5,14.3,5,1019,60,24.5,,,,,2009-08-09T06:13:26,2009-08-09T21:17:08,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-10,23.2,10.6,17.5,23.2,10.6,17.5,12.9,76.9,0.609,100,4.17,rain,0,0,23.6,13.5,253.9,1015.6,53.1,17.6,,,,,2009-08-10T06:15:03,2009-08-10T21:15:12,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-11,21.2,15.8,18.8,21.2,15.8,18.8,15.5,82,0.749,100,12.5,rain,0,0,34.5,23.2,285.6,1016.4,77.2,21.8,,,,,2009-08-11T06:16:41,2009-08-11T21:13:15,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-12,19.4,15.9,18,19.4,15.9,18,15.4,84.7,1.947,100,8.33,rain,0,0,34.3,22.9,260.8,1017,89.6,22.5,,,,,2009-08-12T06:18:20,2009-08-12T21:11:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2009-08-13,20.8,14.6,17.4,20.8,14.6,17.4,13,76.4,0,0,0,,0,0,32.2,20.3,308.4,1016.3,64.9,26.8,,,,,2009-08-13T06:19:58,2009-08-13T21:09:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
